text;grand_truth;calculated;dif;found phrases;out of
On running for the U.S. Senate as an independent;0.5;0.26504488455053055;0.23495511544946945;8;8
Since 1900 six U.S. Supreme Court justices have been confirmed during election years including Justice Anthony Kennedy who was confirmed in the final year of the Reagan Administration;1;0.4802470119033564;0.5197529880966436;13;27
Candidate for governor Roy Barnes has been fighting hard to let illegal immigrants vote;0;0.3244818251071373;-0.3244818251071373;7;13
Workers in the United States are making less than they were almost 20 years ago and yet they are working harder;0.25;0.5099684555254098;-0.2599684555254098;19;20
Rick Perry accepted more stimulus funds than any other governor except the governors of California and New York;0.75;0.3178680906615945;0.4321319093384055;11;17
90 percent of all pain medications are prescribed in the United States;0.75;1.0;-0.25;6;11
Our state economic development agency under Walker WEDC actually isnt even using the funds that are appropriated to it;0.75;0.32444750227179797;0.42555249772820203;8;18
Says the Beaumont school districts superintendent is the highest-paid in the state;0.5;0.42425403754379676;0.07574596245620324;5;11
A violent felon can buy a gun over the Internet with no background check no questions asked;0.75;0.4823482292866854;0.2676517707133146;10;16
Says Mexico can afford to build a wall because the countrys trade deficit with America is billions of dollars;0;0.36500716002741085;-0.36500716002741085;14;18
The United States accounted for 26 percent of worldwide military spending during the Cold War but now accounts for 41 percent;0.5;0.33457747462675325;0.16542252537324675;11;20
Mathematically the White Sox can still get in the playoffs;1;0.5008498053408728;0.49915019465912724;5;9
Congress secured special Obamacare rules to prevent their healthcare costs from rising;0.5;0.3800871015976599;0.1199128984023401;4;11
Since Rick Perry became governor poverty rates in Texas increased from 15.1% to 17.5% which is higher than the national average;0.5;0.44340168541859104;0.05659831458140896;14;20
Since the time of the Civil War weve made a distinction in this country between the availability and the ability to access for people who were in the military versus the rest of us to vote;0.5;0.4583387001299276;0.04166129987007239;26;35
Says his campaign has released his past tax returns;0;0.22141920049173647;-0.22141920049173647;7;8
As a result of Chris Sununus vote against a Planned Parenthood contract nearly 3000 fewer women and families statewide accessed health care for birth control cancer screenings and annual exams;0.25;0.4072009337579322;-0.1572009337579322;16;29
Says a majority of Americans  and Republicans  support his approach for deficit reduction;0.75;0.3129343365065794;0.4370656634934206;9;12
The media widely overlooked comments made by former President Bill Clinton that Hillary Clinton had a terrible concussion that took six months to recover from;0;0.2374357077480752;-0.2374357077480752;15;24
Says she voted against the Medicare Part D prescription drug program because it was unfunded;0;0.41783176949362;-0.41783176949362;12;14
I just talked about guns. I told you what my position was and what I did as governor the fact that I received the endorsement of the NRA;0;0.42376359422183074;-0.42376359422183074;15;27
U.S. Sen. Bill Nelson was the deciding vote for the health care law;0.25;0.22956212142234667;0.020437878577653334;11;12
Says Morgan Carroll opposed requiring convicted sex offenders to register their online profiles making it harder to track online sex offenders and child predators;0.25;0.2824078108610265;-0.03240781086102651;11;23
Says Adam Hasner said he will never accept a pay increase but he voted to raise his pay four times;0.25;0.3261513529465183;-0.07615135294651831;15;19
One of the reasons that Social Security is in so much trouble is that the only funding stream comes from people who get a wage. The people who get wages is declining dramatically;0.25;0.3976707003037526;-0.14767070030375262;21;32
For the votes that we got I think we spent on average two bucks a pop. Compared to 42 bucks for incumbent Milwaukee County Executive Chris Abele;0;0.4252873599923225;-0.4252873599923225;15;26
More than two months ago President Barack Obama signed a bill for more than $1 billion in Zika funding but the federal government has still only committed $7 million to help Florida;0.5;0.3865404903031615;0.11345950969683849;22;31
Unemployment for those with college educations is now 4.5 percent. Unemployment for those with more than a college education below 4 percent;0.75;0.4853452924043633;0.2646547075956367;13;21
In the latest jobs numbers Wisconsin ranked third in the Midwest;0.75;0.22236073955811986;0.5276392604418801;8;10
The first professional baseball team was from an Ohio city;1;0.41909514819767546;0.5809048518023245;5;9
Im for a three-state political solution in Iraq. Romney is not;1;0.5259988347088118;0.4740011652911882;4;10
Says that unlike Texas Missouri has a perfect AAA credit rating;1;0.4651502165860131;0.5348497834139869;5;10
The president can authorize the killing of a U.S. citizen who fights for a foreign terrorist organization;0.75;0.15978049816294804;0.590219501837052;8;16
More whites than blacks are victims of deadly police shootings;0.5;0.41625434093512226;0.08374565906487774;3;9
Some Republican leaders in Congress are pushing to make privatizing Social Security a key part of their legislative agenda if they win a majority in Congress this fall;0.25;0.3365037108699689;-0.08650371086996889;15;27
40 percent of U.S. gun sales are occurring outside of licensed gun dealers;0.5;0.5603187440949009;-0.0603187440949009;8;12
The 2011 Rebuild America Jobs Act would have cost the average American family $1000 a year while making no significant impact to fix our infrastructure and roads;0;0.32525558210640715;-0.32525558210640715;18;26
Proposed tax changes are a handout to BP;0.5;0.5049301986140612;-0.0049301986140611875;3;7
Medicare Part D was far more expensive than the Affordable Care Act and unlike the act was never budgeted;0.75;0.3485788374103683;0.4014211625896317;15;18
Rhode Island spends less than 10 percent of what the average state spends promoting tourism;0.75;0.4461622126064795;0.3038377873935205;9;14
More than 400 car crashes occur each year on the current congested Columbia River Bridge;0;0.4960685703290941;-0.4960685703290941;7;14
Says President Ronald Reagan had a month of job creation of 1 million;0;0.3833367147801017;-0.3833367147801017;11;12
Weve had examples like in Yuma County where weve been able to stop 97 percent of the illegal immigration flow and those programs they abolish;0.25;0.40122385757804147;-0.15122385757804147;12;24
For the cost of the Iraq War we couldve ended world hunger for 30 years;0.5;0.5212195743562905;-0.021219574356290516;9;14
If you make the average amount of people in Wisconsin $50000 you got $1.60 less a week in taxes under the state income-tax cut but it didnt show up in your paycheck;0.75;0.3731868610147333;0.3768131389852667;20;31
Says its a statistical reality that most single moms are very poor under-educated cant get a job and if it werent for government assistance their kids would be starving to death;0.25;0.2999465090033441;-0.049946509003344075;15;30
Bill Richardson passed the first law in the nation giving National Guard soldiers $400000 in life insurance;0.75;0.4173685563859979;0.3326314436140021;9;16
Boston is just 60 minutes away and its offering subsidies to developers who can charge higher rent than you can get in Providence while construction costs are more or less equal. As a result the Boston skyline is completely dominated by the cranes;1;0.4282807096694622;0.5717192903305378;19;42
In the last couple of days notices were sent by officials in Ukraine to Jews in one city indicating that they had to identify themselves as Jews;0;0.3786544400394857;-0.3786544400394857;13;26
We have the highest corporate tax rates in the world right now;0.75;0.48507044523648535;0.26492955476351465;11;11
The judicial system is the most underfunded in this state able to only pay 52 percent of its obligations. Meanwhile judges get some of the richest pensions of all public employees;1;0.4300610377787709;0.5699389622212291;20;30
You cant read a speech by George Washington without hearing him reference God the Almighty;0;1.0;-1.0;5;14
Says Jeff Wentworth bending the rules has used $211743.96 in campaign contributions to lease luxury cars;0.25;0.5673401967429743;-0.3173401967429743;7;15
Says If Oregons Legislature simply authorizes $450 million for the CRC it will leave Oregon holding the bag for a great deal more cost responsibility;0;0.38555178967778114;-0.38555178967778114;8;24
We cut property taxes for seniors and our middle class;0.75;0.2795269116353668;0.4704730883646332;8;9
There were $2 billion in earmarks in fiscal year 2012;0;0.44086137776710865;-0.44086137776710865;8;9
Eight million Americans have dropped out of the work force since Barack Obama became president. The real unemployment rate is 19 percent;0.25;0.4725386915679788;-0.22253869156797879;16;21
